event_id	loci	Proximal_Site	TCGA-77-8008-01A-21R-2187-07	TCGA-51-4081-01A-01R-1100-07	TCGA-90-6837-01A-11R-1949-07	TCGA-56-8201-01A-11R-2247-07	TCGA-77-7138-01A-41R-2045-07	TCGA-22-5482-01A-01R-1635-07	TCGA-51-4079-01A-01R-1100-07	TCGA-56-8083-01A-11R-2247-07	TCGA-77-7338-01A-11R-2045-07	TCGA-56-7731-01A-11R-2125-07	TCGA-77-7335-01A-11R-2045-07	TCGA-33-6737-01A-11R-1820-07	TCGA-58-8386-01A-11R-2296-07	TCGA-56-8623-01A-11R-A28V-07	TCGA-85-7710-01A-11R-2125-07	TCGA-22-4609-01A-21R-2125-07	TCGA-43-6647-01A-11R-1820-07	TCGA-22-5472-01A-01R-1635-07	TCGA-77-7337-01A-21R-2045-07	TCGA-43-7657-01A-31R-2125-07	TCGA-22-5481-01A-31R-1949-07	TCGA-22-5478-01A-01R-1635-07	TCGA-22-5483-01A-01R-1820-07	TCGA-22-5489-01A-01R-1635-07	TCGA-77-7142-01A-11R-2045-07	TCGA-43-7658-01A-11R-2125-07	TCGA-56-7582-01A-11R-2045-07	TCGA-43-6143-01A-11R-1820-07	TCGA-39-5040-01A-21R-2125-07	TCGA-43-3394-01A-01R-0980-07	TCGA-56-8309-01A-11R-2296-07	TCGA-22-5491-01A-01R-1635-07	TCGA-90-7767-01A-11R-2125-07	TCGA-92-7340-01A-21R-2045-07	TCGA-43-6773-01A-41R-1949-07	TCGA-56-7730-01A-11R-2125-07	TCGA-34-8454-01A-11R-2326-07	TCGA-33-4587-01A-11R-2125-07	TCGA-43-6771-01A-11R-1820-07	TCGA-60-2709-01A-21R-1820-07	TCGA-56-7580-01A-11R-2045-07	TCGA-77-8007-01A-11R-2187-07	TCGA-56-7823-01B-11R-2247-07	TCGA-51-4080-01A-01R-1100-07	TCGA-43-5670-01A-21R-2125-07	TCGA-22-4593-01A-21R-1820-07	TCGA-56-7579-01A-11R-2045-07	TCGA-22-5471-01A-01R-1635-07	TCGA-34-7107-01A-11R-1949-07	TCGA-56-8082-01A-11R-2247-07	TCGA-56-7222-01A-11R-2045-07
NM_147156|SGMS1|chr10|-	chr10:52065363-52067081	52066324	0.75	0.77	0.44	1.00	1.00	0.61	0.85	0.78	0.90	0.92	1.00	0.73	0.53	0.95	0.68	0.70	0.60	0.79	0.80	0.92	0.42	0.60	0.66	0.65	0.91	0.88	0.95	0.64	0.73	0.81	0.86	0.57	0.91	1.00	0.80	0.85	0.72	0.82	0.67	0.77	1.00	0.76	0.83	0.94	1.00	0.60	0.89	0.74	0.61	0.80	1.00
NM_181698|CCNY|chr10|+	chr10:35857981-35860773	35858539	0.38	0.65	0.43	0.46	0.58	0.50	0.67	0.36	0.83	0.63	0.68	0.46	0.48	0.58	0.50	0.61	0.46	0.55	0.46	0.51	0.23	0.30	0.56	0.56	0.63	0.59	0.72	0.35	0.51	0.54	0.58	0.48	0.38	0.62	0.48	0.67	0.60	0.42	0.44	0.53	0.73	0.58	0.44	0.61	0.47	0.55	0.49	0.47	0.54	0.40	0.79
NM_014767|SPOCK2|chr10|-	chr10:73816976-73822663	73818845	0.02	NA	0.03	0.03	NA	NA	NA	0.01	NA	0.02	0.08	0.02	0.02	0.03	NA	0.01	0.02	0.02	NA	NA	0.02	0.02	NA	0.02	NA	0.02	NA	NA	NA	NA	0.02	NA	0.02	0.04	0.02	NA	0.02	0.01	NA	0.03	NA	0.02	NA	NA	NA	0.02	NA	0.03	0.02	NA	NA
NM_022063|FAM204A|chr10|-	chr10:120069099-120070420	120070258	0.43	0.51	0.39	0.45	0.41	0.45	0.60	0.46	0.44	0.37	0.63	0.37	0.38	0.42	0.37	0.50	0.56	0.60	0.50	0.42	0.49	0.39	0.49	0.52	0.49	0.49	0.44	0.36	0.41	0.53	0.53	0.51	0.36	0.35	0.51	0.43	0.55	0.44	0.39	0.53	0.45	0.51	0.47	0.53	0.48	0.53	0.39	0.45	0.47	0.63	0.45
NM_031484|MARVELD1|chr10|+	chr10:99476950-99477904	99477513	1.00	1.00	1.00	1.00	1.00	1.00	0.94	0.93	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	0.99	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.92	0.96	1.00	1.00	1.00	1.00	1.00	1.00	1.00
NM_133376|ITGB1|chr10|-	chr10:33189250-33190563	33190392	0.99	1.00	0.99	1.00	0.99	1.00	1.00	1.00	1.00	0.99	1.00	0.99	0.99	0.99	0.99	1.00	0.99	1.00	0.99	1.00	0.98	1.00	1.00	1.00	0.99	0.99	0.99	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	0.99	1.00	1.00	0.99	1.00	1.00	0.99	1.00	1.00	1.00	1.00	0.99	1.00	1.00	0.99	0.99
NM_025209|EPC1|chr10|-	chr10:32556653-32558063	32557883	0.60	0.60	0.56	0.79	0.74	0.63	0.60	0.55	0.61	0.72	0.84	0.73	0.50	0.77	0.59	0.72	0.54	0.66	0.55	0.77	0.62	0.53	0.53	0.58	0.66	0.77	0.60	0.45	0.65	0.61	0.67	0.62	0.77	0.80	0.62	0.73	0.62	0.69	0.56	0.60	0.82	0.55	0.62	0.65	0.82	0.49	0.68	0.70	0.59	0.68	0.84
NM_004523|KIF11|chr10|+	chr10:94413421-94415143	94413571	0.79	0.84	0.63	0.84	0.61	0.78	0.83	0.74	0.76	0.64	0.72	0.70	NA	NA	0.69	0.66	0.68	0.74	0.55	0.69	0.76	0.77	0.72	0.75	0.69	0.75	0.73	0.60	0.64	0.73	0.86	0.79	0.65	0.58	0.73	0.71	0.75	0.65	0.72	0.70	0.76	0.76	0.81	0.87	0.73	0.74	0.62	0.76	0.66	0.80	0.71
NM_033500|HK1|chr10|+	chr10:71160746-71161642	71160909	0.96	0.97	0.99	1.00	0.99	0.94	0.99	0.98	1.00	0.99	1.00	0.99	0.92	0.99	0.95	1.00	0.97	1.00	1.00	0.98	1.00	0.98	0.95	0.97	0.99	0.98	0.99	0.90	0.96	0.98	1.00	0.99	0.98	0.99	0.99	0.99	0.99	0.97	0.96	0.99	1.00	0.97	1.00	0.99	0.99	0.96	0.98	1.00	0.95	0.99	0.96
NM_012342|BAMBI|chr10|+	chr10:28970911-28971806	28971427	0.85	0.62	0.68	NA	NA	0.64	0.82	0.58	0.90	0.89	1.00	0.77	NA	0.61	0.70	0.67	0.49	NA	0.67	NA	0.48	0.65	0.56	0.60	0.79	0.93	0.79	NA	0.69	0.64	NA	0.57	0.77	0.89	0.54	0.84	NA	0.82	0.53	0.52	0.82	0.63	0.62	0.72	NA	0.56	NA	0.85	0.48	0.71	NA
NM_007190|SEC23IP|chr10|+	chr10:121700097-121701629	121700343	0.49	0.62	0.35	0.70	0.75	0.43	0.61	0.56	0.64	0.66	0.84	0.53	0.61	0.76	0.50	0.51	0.55	0.54	0.61	0.63	0.46	0.45	0.58	0.47	0.63	0.69	0.63	0.39	0.48	0.64	0.65	0.46	0.55	0.54	0.58	0.54	0.61	0.59	0.52	0.65	0.81	0.49	0.64	0.57	0.78	0.52	0.72	0.50	0.50	0.64	0.70
NM_153810|C10orf46|chr10|-	chr10:120440485-120445680	120445519	0.69	0.82	0.80	0.75	0.81	0.77	0.88	0.76	0.76	NA	NA	0.72	0.76	NA	0.67	0.82	0.79	0.84	0.77	0.79	0.68	0.77	0.71	0.73	0.82	0.73	0.82	0.69	0.70	0.73	0.83	0.77	0.70	0.72	0.89	NA	0.80	0.85	0.77	0.76	0.62	0.77	0.89	0.80	0.73	0.78	0.73	0.74	0.80	0.86	0.68
NM_022079|HERC4|chr10|-	chr10:69681689-69682896	69682461	0.32	0.37	0.18	0.40	0.32	0.19	0.38	0.31	0.31	0.39	0.39	0.23	NA	0.45	0.30	0.37	0.31	0.32	0.33	0.31	0.22	0.17	0.32	0.25	0.37	0.40	0.36	0.20	0.41	0.30	0.43	0.26	0.31	0.31	0.35	0.37	0.33	0.31	0.20	0.37	0.45	0.29	0.29	0.44	0.44	0.26	0.33	0.30	0.28	0.43	0.27
NM_017824|MARCH5|chr10|+	chr10:94110847-94113711	94111413	0.20	0.26	0.24	0.18	0.19	0.17	0.22	0.21	0.24	0.25	0.19	0.12	0.17	0.34	0.18	0.22	0.18	0.23	0.17	0.18	0.18	0.14	0.25	0.22	0.20	0.37	0.32	0.13	0.16	0.16	0.22	0.17	0.23	0.16	0.21	0.24	0.25	0.21	0.17	0.28	0.30	0.18	0.21	0.24	0.14	0.19	0.15	0.14	0.22	0.24	0.21
NM_153256|C10orf47|chr10|+	chr10:11911488-11914253	11911704	0.38	0.54	NA	0.47	NA	0.48	0.48	0.29	0.48	NA	0.43	0.43	NA	NA	0.39	NA	NA	0.47	0.40	NA	NA	0.43	0.46	NA	0.53	NA	NA	NA	0.42	0.39	0.41	0.39	NA	0.36	NA	0.42	0.36	NA	0.41	0.41	NA	0.46	0.39	0.61	0.40	0.50	NA	NA	0.37	0.42	0.38
NM_024693|ECHDC3|chr10|+	chr10:11805222-11806046	11805402	NA	NA	0.95	0.92	0.97	NA	NA	0.89	NA	1.00	1.00	0.96	0.93	0.93	0.95	0.98	0.91	0.94	NA	0.91	0.90	NA	NA	0.83	0.96	0.92	0.91	0.88	0.92	0.84	0.89	0.89	NA	0.97	0.93	NA	0.91	0.91	0.93	0.86	0.98	NA	NA	NA	0.98	0.92	0.97	NA	NA	0.86	0.91
NM_001195519|MICU1|chr10|-	chr10:74127097-74128113	74127902	0.99	0.99	0.99	1.00	0.97	0.99	1.00	0.95	0.98	1.00	1.00	1.00	0.98	0.99	0.97	0.96	0.98	1.00	0.92	1.00	1.00	1.00	0.95	0.98	0.92	0.98	0.96	0.98	0.95	1.00	0.99	1.00	1.00	1.00	1.00	0.99	0.99	0.99	0.98	0.98	1.00	1.00	0.96	0.91	1.00	0.99	1.00	1.00	0.98	1.00	0.96
NM_001163814|C10orf2|chr10|+	chr10:102752946-102754160	102753138	0.88	0.85	0.83	0.95	0.94	0.86	0.91	0.78	0.92	NA	NA	0.91	0.74	NA	0.85	NA	NA	0.88	0.89	0.95	0.89	0.90	0.84	0.80	0.79	0.97	0.85	0.89	NA	0.83	NA	0.95	0.90	NA	0.76	0.95	0.86	0.90	NA	0.97	0.95	0.89	0.92	0.82	1.00	0.83	0.89	0.97	0.76	0.93	0.90
NM_001199378|GBF1|chr10|+	chr10:104141812-104142653	104142285	0.90	0.98	0.95	0.93	1.00	0.95	0.99	0.71	0.97	0.98	1.00	0.99	0.84	0.93	0.95	0.94	0.85	0.99	0.93	0.95	0.97	0.92	0.98	0.97	0.90	0.95	0.93	0.95	0.93	0.96	0.95	0.90	0.99	0.97	0.99	0.99	0.89	0.94	0.94	0.88	1.00	0.89	0.82	0.97	1.00	0.99	1.00	0.99	0.91	0.84	0.99
NM_018590|CSGALNACT2|chr10|+	chr10:43678697-43680742	43678937	0.74	0.84	0.77	0.88	0.90	0.63	0.84	0.76	0.78	0.78	0.96	0.73	0.68	0.85	0.62	0.75	0.65	0.83	0.82	0.73	0.63	0.64	0.65	0.62	0.88	0.83	0.80	0.65	0.69	0.81	0.77	NA	0.82	0.80	0.75	NA	0.76	0.71	0.60	0.73	0.93	0.67	0.88	0.74	0.87	0.66	0.75	0.83	0.55	0.78	0.89
NM_001123|ADK|chr10|+	chr10:76468078-76469068	76468268	0.14	0.17	0.09	0.16	0.20	0.10	0.19	0.15	0.26	0.18	0.27	0.16	0.15	0.24	0.16	0.19	0.12	0.18	0.18	0.13	0.10	0.07	0.19	0.16	0.23	0.21	0.19	0.13	0.13	0.16	0.20	0.14	0.14	0.20	0.17	0.16	0.14	0.16	0.14	0.16	0.21	0.14	0.15	0.22	0.17	0.18	0.20	0.11	0.13	0.17	0.20
NM_183012|CREM|chr10|+	chr10:35500181-35501824	35500799	0.44	0.36	0.30	0.35	0.56	0.30	0.45	0.31	0.48	0.48	0.75	0.32	0.30	0.47	0.32	0.46	0.32	0.37	0.44	0.41	0.27	0.28	0.30	0.38	0.47	0.45	0.47	0.35	0.49	0.43	0.31	0.40	0.39	0.41	0.38	0.63	0.36	0.42	0.31	0.33	0.51	0.34	0.37	0.63	0.36	0.30	0.48	0.49	0.31	0.32	0.46
NM_138384|MTG1|chr10|+	chr10:135233529-135236730	135233874	0.09	0.28	0.12	0.08	0.09	0.14	0.08	0.11	0.13	0.09	0.13	0.08	0.12	0.13	0.14	0.15	0.07	0.12	0.09	0.30	0.15	0.11	0.14	0.09	0.16	0.14	0.29	0.10	0.09	0.09	0.12	0.06	0.14	0.06	0.11	0.15	0.11	0.14	0.07	0.13	0.10	0.14	0.25	0.09	0.08	0.16	0.09	0.06	0.14	0.38	0.19
NM_032772|ZNF503|chr10|-	chr10:77157590-77160132	77159982	0.79	0.65	0.58	0.85	NA	0.81	NA	0.67	NA	0.72	NA	0.83	0.72	0.74	0.68	0.66	0.75	0.73	NA	0.78	0.71	0.86	0.78	0.68	NA	0.74	NA	0.61	NA	NA	NA	0.75	0.68	0.60	0.82	NA	0.64	0.63	0.74	0.87	0.58	0.75	0.84	NA	0.74	0.73	NA	NA	0.74	0.72	NA
NM_032797|AIFM2|chr10|-	chr10:71872085-71874085	71873783	0.35	0.26	0.26	0.30	0.45	0.42	0.32	0.32	0.38	0.34	0.18	0.11	NA	NA	0.37	0.27	NA	0.37	0.21	0.33	0.53	0.29	0.23	0.31	0.31	0.55	0.30	0.29	0.36	0.27	0.37	0.23	0.34	NA	0.29	0.16	0.45	0.45	0.25	0.27	0.34	0.26	0.14	0.25	0.17	0.38	0.18	0.14	0.22	0.21	0.30
NM_020940|FAM160B1|chr10|+	chr10:116621193-116624480	116621450	0.76	0.76	NA	0.89	NA	0.67	NA	0.73	0.87	NA	NA	0.77	NA	NA	0.73	0.68	0.69	NA	0.71	0.78	NA	0.63	0.71	0.71	NA	0.77	0.77	NA	0.70	0.78	0.82	NA	0.86	0.83	0.86	NA	0.80	0.65	NA	0.70	NA	0.80	0.76	0.71	0.78	0.74	NA	NA	0.72	NA	NA
NM_001253866|YME1L1|chr10|-	chr10:27399254-27401049	27400794	0.46	0.55	0.42	0.56	0.40	0.48	0.56	0.60	0.46	0.48	0.66	0.42	0.57	0.56	0.42	0.50	0.50	0.57	0.43	0.43	0.40	0.48	0.50	0.49	0.40	0.50	0.51	0.35	0.47	0.49	0.50	0.49	0.36	0.44	0.49	0.53	0.56	0.41	0.38	0.63	0.56	0.46	0.52	0.55	0.48	0.45	0.43	0.55	0.46	0.61	0.40
NM_006414|RPP38|chr10|+	chr10:15145303-15146255	15145456	0.95	0.97	1.00	0.97	1.00	0.97	1.00	0.95	0.99	1.00	1.00	0.98	0.96	0.99	0.96	0.89	0.97	0.98	1.00	0.99	0.99	0.96	0.97	0.99	1.00	0.99	1.00	0.99	0.99	0.98	1.00	0.90	0.95	1.00	0.99	1.00	0.99	1.00	0.99	0.99	1.00	0.97	0.96	1.00	1.00	0.93	1.00	1.00	0.91	0.97	0.98
NM_003675|PRPF18|chr10|+	chr10:13672259-13672808	13672497	0.59	0.59	0.36	0.63	0.75	0.43	0.65	0.64	0.65	0.69	0.84	0.45	0.48	0.56	0.57	0.47	0.41	0.59	0.57	0.59	0.34	0.42	0.37	0.50	0.55	0.56	0.51	0.38	0.58	0.59	0.52	0.45	0.56	0.62	0.51	0.49	0.57	0.55	0.41	0.42	0.68	0.62	0.54	0.58	0.58	0.49	0.71	0.48	0.49	0.56	0.69
NM_014881|DCLRE1A|chr10|-	chr10:115594512-115595071	115594917	NA	NA	0.73	0.91	0.81	0.97	NA	0.85	NA	0.79	1.00	0.86	NA	NA	0.76	NA	NA	NA	0.61	0.85	0.85	0.94	0.79	0.73	0.75	0.87	0.60	0.75	0.79	0.90	NA	0.95	0.79	NA	0.82	0.72	0.79	0.90	NA	NA	0.88	0.75	0.89	0.95	0.78	NA	0.88	0.90	NA	0.58	0.79
NM_012425|RSU1|chr10|-	chr10:16632641-16635495	16634968	0.15	0.20	0.16	0.14	0.09	0.13	0.17	0.12	0.17	0.11	0.11	0.10	0.17	0.24	0.15	0.18	0.11	0.17	0.10	0.18	0.15	0.13	0.16	0.17	0.14	0.24	0.20	0.14	0.15	0.20	0.17	0.17	0.17	0.11	0.15	0.13	0.15	0.18	0.14	0.19	0.14	0.11	0.07	0.18	0.07	0.16	0.10	0.12	0.16	0.13	0.18
NM_004725|BUB3|chr10|+	chr10:124923335-124924886	124923485	0.93	0.91	0.84	0.81	0.88	0.95	0.93	0.96	0.92	0.95	0.96	0.76	0.78	0.95	0.91	0.90	0.81	0.93	0.68	0.93	0.93	0.96	0.91	0.84	0.90	0.98	0.91	0.72	0.89	0.92	0.97	0.96	0.94	0.90	0.91	0.98	0.93	0.96	0.89	0.92	0.96	0.88	0.90	0.94	0.86	0.90	0.91	0.98	0.86	0.95	0.93
NM_018117|WDR11|chr10|+	chr10:122668067-122669037	122668326	0.67	0.73	0.52	0.87	0.93	0.59	0.74	0.76	0.89	0.78	1.00	0.86	0.53	0.85	0.64	0.65	0.54	0.69	0.70	0.72	0.41	0.47	0.53	0.63	0.85	0.80	0.74	0.57	0.58	0.75	0.73	0.60	0.69	0.87	0.59	0.70	0.72	0.78	0.54	0.66	0.92	0.59	0.73	0.78	0.90	0.53	0.89	0.69	0.60	0.65	0.94
NM_198148|CPXM2|chr10|-	chr10:125505156-125506533	125506383	0.89	0.90	0.95	0.90	NA	0.84	NA	0.89	0.97	NA	1.00	NA	NA	0.92	NA	NA	0.87	NA	0.93	0.96	NA	0.91	0.87	0.86	0.97	0.82	0.91	0.82	NA	0.90	0.87	0.87	0.92	0.96	0.96	NA	0.90	0.89	0.96	0.91	NA	0.87	0.95	NA	NA	0.83	NA	0.96	0.84	NA	NA
NM_005962|MXI1|chr10|+	chr10:112044581-112046772	112046134	0.67	0.62	0.70	0.87	0.85	0.65	0.75	0.59	0.55	0.79	1.00	0.83	0.45	0.60	0.48	0.62	0.61	0.66	0.52	0.70	0.76	0.66	0.57	0.52	0.53	0.57	0.60	0.47	0.48	0.68	0.72	0.60	0.56	0.75	0.77	0.69	0.62	0.61	0.53	0.62	0.86	0.54	0.66	0.68	0.83	0.54	0.70	0.89	0.48	0.63	0.69
NM_001136200|C10orf32|chr10|+	chr10:104622629-104624588	104623996	0.62	0.69	NA	0.73	0.96	0.74	0.78	0.57	0.81	1.00	1.00	1.00	NA	0.89	0.54	0.87	0.54	0.75	0.73	0.66	NA	0.61	0.79	0.63	0.68	0.80	0.99	0.68	NA	0.76	0.72	0.80	0.54	0.83	0.61	1.00	0.70	0.53	0.68	0.77	0.93	NA	0.94	0.88	0.69	NA	0.87	0.94	0.74	0.51	NA
NM_100486|WAC|chr10|+	chr10:28908465-28909918	28909424	0.63	0.79	0.63	0.86	0.89	0.60	0.81	0.63	0.66	0.86	1.00	0.87	0.59	0.94	0.61	0.54	0.75	0.76	0.63	0.63	0.64	0.62	0.74	0.63	0.77	0.82	0.69	0.39	0.66	0.70	0.85	0.69	0.70	0.79	0.66	0.97	0.69	0.63	0.65	0.87	1.00	0.50	0.75	0.75	0.84	0.67	0.77	0.99	0.60	0.77	0.76
NR_027322|LOC283070|chr10|+	chr10:12875132-12877552	12875282	0.90	NA	NA	NA	NA	NA	NA	0.83	0.86	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	0.90	0.84	0.82	NA	0.84	0.93	0.91	0.96	NA	NA	NA	0.91	0.90	0.93	NA	0.82	NA	0.83	0.91	0.87	0.87	NA	0.94	0.85	NA	NA	0.83	0.91	NA	0.88	0.92	0.87
NM_007041|ATE1|chr10|-	chr10:123499927-123503373	123503121	0.80	0.84	NA	0.86	NA	0.82	0.92	0.82	0.96	NA	NA	0.79	NA	NA	0.84	0.72	0.85	0.83	0.76	0.82	NA	0.81	0.80	0.73	0.87	0.86	0.90	0.72	NA	0.84	0.87	0.83	0.87	0.87	0.78	0.86	0.83	NA	0.69	0.82	NA	0.78	0.84	0.84	NA	0.81	0.93	NA	0.71	0.84	0.93
NM_001178118|MINPP1|chr10|+	chr10:89311838-89313147	89312112	0.74	0.84	0.76	0.92	0.96	0.76	0.72	0.79	0.95	0.82	1.00	0.81	0.67	0.79	0.74	0.75	0.69	0.85	0.82	0.86	0.80	0.71	0.71	0.77	0.83	0.89	0.86	0.64	0.65	0.89	0.86	0.71	0.81	0.93	0.78	0.92	0.74	0.80	0.72	0.79	0.98	0.74	0.92	0.81	0.94	0.69	0.93	0.95	0.65	0.84	0.99
NM_024948|FAM188A|chr10|-	chr10:15820174-15821140	15820900	0.88	0.73	0.55	0.81	0.86	0.58	0.91	0.82	NA	0.94	1.00	0.80	NA	1.00	0.90	NA	NA	0.87	0.83	NA	0.54	NA	0.92	0.89	0.88	0.98	NA	0.70	0.87	0.97	0.93	0.66	0.95	0.78	0.86	0.78	0.86	0.94	0.87	0.93	0.91	0.95	0.73	NA	0.95	0.91	0.79	0.61	0.85	0.98	0.93
NM_170744|UNC5B|chr10|+	chr10:73058868-73062645	73059077	0.81	0.84	0.87	0.78	0.87	0.87	0.88	0.75	0.81	0.88	0.99	0.90	0.68	0.83	0.73	0.85	0.73	0.85	0.83	0.86	0.86	0.85	0.80	0.82	0.96	NA	0.78	0.75	NA	0.83	0.84	0.83	0.81	0.84	0.85	NA	0.82	0.76	0.77	0.88	0.85	0.81	NA	NA	0.88	0.84	0.72	0.81	0.79	0.70	0.61
NM_015155|LARP4B|chr10|-	chr10:855459-859153	857779	0.57	0.62	0.64	0.77	0.79	0.74	0.73	0.59	0.97	0.83	1.00	0.68	0.63	0.82	0.62	0.68	0.64	0.71	0.59	0.85	0.78	0.58	0.53	0.56	0.85	0.84	0.77	0.47	0.64	0.71	0.77	0.45	0.62	0.75	0.79	0.81	0.68	0.65	0.55	0.70	1.00	0.60	0.57	0.69	0.68	0.58	0.78	0.74	0.58	0.61	0.87
NM_001548|IFIT1|chr10|+	chr10:91162037-91163748	91162558	0.99	NA	NA	0.99	1.00	NA	0.99	NA	NA	NA	1.00	NA	NA	0.99	0.95	0.97	1.00	1.00	NA	1.00	NA	0.93	NA	0.99	0.97	1.00	NA	0.94	1.00	1.00	1.00	0.96	0.99	1.00	1.00	0.99	1.00	0.99	0.97	1.00	NA	0.97	NA	1.00	1.00	0.98	1.00	1.00	0.99	0.99	0.98
NM_182543|NSUN6|chr10|-	chr10:18834427-18835074	18834854	0.43	NA	0.43	0.36	NA	0.34	0.45	0.49	NA	NA	0.57	NA	NA	NA	0.38	NA	NA	NA	NA	NA	0.50	0.33	0.51	NA	0.57	0.52	NA	NA	0.47	0.44	0.53	NA	0.53	0.46	0.55	0.40	0.58	0.59	NA	NA	0.56	0.58	0.43	NA	0.42	NA	0.47	NA	0.33	0.45	0.63
NM_183239|GSTO2|chr10|+	chr10:106058885-106060044	106059115	NA	0.06	0.12	NA	0.05	0.06	NA	0.21	0.10	0.04	NA	NA	0.11	NA	0.09	NA	0.13	0.11	0.09	0.09	0.04	0.05	NA	0.07	0.09	NA	NA	0.12	NA	0.08	NA	0.06	0.05	0.08	NA	NA	0.08	NA	0.08	0.09	0.07	0.06	NA	0.10	0.09	0.15	0.09	0.05	0.10	NA	0.06
NM_001609|ACADSB|chr10|+	chr10:124813210-124817815	124813881	NA	NA	0.58	0.60	NA	NA	0.59	0.51	0.65	0.64	NA	NA	NA	NA	0.52	0.58	0.50	0.58	0.36	0.52	0.43	0.45	NA	0.42	0.49	0.86	0.55	0.29	NA	0.54	0.62	0.32	NA	0.40	NA	NA	0.55	0.72	NA	0.51	0.50	NA	0.37	0.51	0.31	NA	0.49	0.35	0.39	0.42	0.70
NM_012215|MGEA5|chr10|-	chr10:103544195-103546344	103545682	0.73	0.74	0.70	0.91	0.83	0.80	0.83	0.80	0.86	0.91	0.85	0.70	0.79	0.92	0.73	0.86	0.81	0.79	0.77	0.87	0.73	0.77	0.72	0.77	0.80	0.83	0.84	0.54	0.78	0.79	0.81	0.80	0.81	0.83	0.78	0.81	0.78	0.82	0.74	0.79	0.91	0.75	0.82	0.83	0.86	0.78	0.80	0.77	0.77	0.85	0.79
NM_001099692|EIF5AL1|chr10|+	chr10:81272356-81273525	81272876	0.85	0.54	0.69	0.91	0.77	0.85	0.90	0.83	0.75	0.83	0.87	0.58	0.71	0.72	0.58	0.76	0.55	0.85	0.82	0.59	0.62	0.53	0.81	0.86	0.86	0.85	0.86	0.55	0.58	0.71	0.81	0.71	0.56	0.85	0.62	0.84	0.80	0.57	0.64	0.64	0.87	0.85	0.91	0.72	0.86	0.71	0.86	0.74	0.73	0.66	0.82
NM_001098668|SFTPA2|chr10|-	chr10:81315632-81317341	81316505	0.83	NA	NA	NA	0.91	NA	0.96	0.99	0.87	0.93	NA	0.96	0.86	0.93	0.75	0.87	0.81	0.90	NA	NA	0.99	0.94	NA	0.80	1.00	0.96	NA	0.85	0.91	0.88	0.99	NA	0.67	0.95	0.83	1.00	0.98	NA	NA	0.91	0.88	0.76	0.83	0.90	NA	0.87	0.95	NA	0.87	0.98	0.89
NM_014753|BMS1|chr10|+	chr10:43326313-43326837	43326532	0.97	0.88	0.95	0.82	1.00	0.91	0.96	0.75	1.00	1.00	1.00	0.97	0.84	0.99	0.97	0.98	0.84	0.95	0.91	0.99	0.84	0.85	0.94	0.94	1.00	0.93	0.90	0.92	0.94	0.91	0.95	0.97	0.91	1.00	0.99	0.99	0.95	0.96	0.95	0.89	0.99	0.96	0.80	0.80	0.99	0.89	0.99	0.96	0.86	0.96	1.00
NM_001127605|LIPA|chr10|-	chr10:90973317-90974818	90974668	0.84	0.94	0.82	0.93	0.98	0.85	0.97	0.90	0.93	0.89	0.99	0.94	0.87	0.93	0.84	0.88	0.88	0.93	0.93	0.89	0.81	0.84	0.89	0.86	0.96	0.93	0.95	0.85	0.89	0.92	0.91	0.85	0.88	0.91	0.91	0.92	0.87	0.88	0.86	0.89	0.92	0.85	0.94	0.92	0.97	0.85	0.94	0.90	0.89	0.90	0.97
NM_001191002|GSTO1|chr10|+	chr10:106027009-106027726	106027169	0.01	0.03	0.03	0.03	0.01	0.02	0.02	0.06	0.02	0.01	0.02	0.02	0.03	0.02	0.02	0.21	0.02	0.02	0.02	0.02	0.03	0.03	0.02	0.03	0.04	0.03	0.03	0.03	0.02	0.02	0.03	0.03	0.01	0.02	0.02	0.02	0.03	0.02	0.02	0.03	0.02	0.01	0.03	0.02	0.02	0.03	0.02	0.03	0.02	0.03	0.02
NM_015631|TCTN3|chr10|-	chr10:97423167-97424057	97423716	0.64	0.62	0.68	0.66	0.63	0.68	0.60	0.53	0.61	0.79	0.90	0.66	0.63	0.65	0.55	0.56	0.44	0.57	0.54	0.65	0.71	0.69	0.60	0.49	0.60	0.77	0.57	0.47	0.56	0.62	0.61	0.59	0.58	0.73	0.62	0.76	0.62	0.67	0.56	0.56	0.89	0.63	0.69	0.66	0.87	0.72	0.70	0.97	0.82	0.58	0.49
NM_001145261|NCOA4|chr10|+	chr10:51589224-51590744	51589376	0.84	0.86	0.77	0.92	0.92	0.80	0.88	0.93	0.89	0.90	0.98	0.80	0.76	0.91	0.81	0.80	0.79	0.85	0.88	0.87	0.77	0.77	0.83	0.78	0.87	0.85	0.88	0.75	0.82	0.89	0.88	0.77	0.84	0.91	0.81	0.85	0.86	0.85	0.80	0.83	0.98	0.80	0.94	0.87	0.93	0.76	0.91	0.88	0.78	0.87	0.92
